MATRIX_NAME	KINASE	GENE_NAME	TYPE	SUBTYPE	FAMILY	UNIPROT_ID	UNIPROT_ENTRY_NAME	EMBL_ID	EMBL	ENSEMBL_GENE_ID	ENSEMBL_TRS_ID	ENSEMBL_PRO_ID	P_ENTREZGENEID	P_GI	PIR	REFSEQ_NT_ID	P_REFSEQ_AC	PDB_ID	BIOGRID_ID	DIP_ID	STRING_ID	CHEMBL_ID	DRUGBANK_ID	GUIDETOPHARMACOLOGY_ID	BIOMUTA_ID	DMDM_ID	CPTAC_ID	PROTEOMICSDB_ID	DNASU_ID	REACTOME_ID	CHITARS_ID	GENEWIKI_ID	GENOMERNAI_ID	HGNC_ID	KL_LIBRARY	DUAL_SPECIFICITY
JNK3	JNK3	MAPK10	ser_thr	STK	CMGC	P53779	MK10_HUMAN	U07620	AAC50101.1	ENSG00000109339	ENST00000641010;ENST00000641324;ENST00000641372;ENST00000641102;ENST00000638225;ENST00000641462;ENST00000642060;ENST00000641208;ENST00000641903;ENST00000641803;ENST00000564854;ENST00000641983;ENST00000641066;ENST00000642035;ENST00000641410;ENST00000449047;ENST00000641051;ENST00000641952;ENST00000641341;ENST00000638313;ENST00000641052;ENST00000395169;ENST00000641718;ENST00000641902;ENST00000641553;ENST00000641287;ENST00000641943;ENST00000641767;ENST00000641657;ENST00000639242;ENST00000642015;ENST00000641050;ENST00000641493;ENST00000641217;ENST00000642032;ENST00000641647;ENST00000642103;ENST00000641997;ENST00000641824;ENST00000641634;ENST00000641283;ENST00000641854;ENST00000641170;ENST00000641881;ENST00000641297;ENST00000639972;ENST00000641385;ENST00000642006;ENST00000641405;ENST00000641724;ENST00000641047;ENST00000641985;ENST00000641317;ENST00000359221;ENST00000395157;ENST00000641435;ENST00000310816;ENST00000638499;ENST00000641058;ENST00000508262;ENST00000639930;ENST00000395166;ENST00000641607;ENST00000641537;ENST00000641823;ENST00000641430;ENST00000640970;ENST00000641917;ENST00000641459;ENST00000641762;ENST00000641265;ENST00000641207;ENST00000641041;ENST00000641120;ENST00000642038;ENST00000640490;ENST00000641358;ENST00000641166;ENST00000641221;ENST00000642033;ENST00000641237;ENST00000640858;ENST00000641555;ENST00000641253;ENST00000641020;ENST00000641379;ENST00000641452;ENST00000361569;ENST00000395160;ENST00000641313;ENST00000641737;ENST00000641989;ENST00000512689;ENST00000641391;ENST00000641862;ENST00000641110;ENST00000641677;ENST00000642023;ENST00000641831;ENST00000641384;ENST00000641609;ENST00000641130;ENST00000641157;ENST00000642009;ENST00000641274;ENST00000513186;ENST00000641653;ENST00000639234;ENST00000641656;ENST00000641032;ENST00000639175;ENST00000641148;ENST00000641195;ENST00000641467;ENST00000640064;ENST00000641911;ENST00000641306;ENST00000515400;ENST00000641184;ENST00000641531;ENST00000515650;ENST00000641595;ENST00000641858;ENST00000641954;ENST00000641485;ENST00000641864;ENST00000641072;ENST00000642013;ENST00000641873;ENST00000642019;ENST00000641108;ENST00000641203;ENST00000489368;ENST00000486985;ENST00000641101;ENST00000479377;ENST00000641345;ENST00000472236;ENST00000641563;ENST00000511167;ENST00000641347;ENST00000641543;ENST00000642098;ENST00000512564;ENST00000513839;ENST00000641826;ENST00000641142;ENST00000430389;ENST00000641629;ENST00000512017;ENST00000475679;ENST00000511328;ENST00000642081;ENST00000641227;ENST00000502302;ENST00000639989;ENST00000641855;ENST00000641126;ENST00000641763;ENST00000641273;ENST00000641798;ENST00000506773;ENST00000641777;ENST00000641561;ENST00000641907;ENST00000642049;ENST00000640445;ENST00000641061;ENST00000638946;ENST00000642048;ENST00000503911;ENST00000641016;ENST00000640527;ENST00000509464;ENST00000512046;ENST00000641408;ENST00000641116;ENST00000641675;ENST00000641300;ENST00000505356;ENST00000641022;ENST00000642136;ENST00000641080;ENST00000641620;ENST00000641782;ENST00000638867;ENST00000640544;ENST00000514856;ENST00000504397;ENST00000641550;ENST00000641037;ENST00000641255	ENSP00000378586	5602	1034640596	S71104	NM_001318067.1	NP_001304996.1	1JNK	111588	DIP-1015N	9606.ENSP00000352157	CHEMBL2637	DB08011	1498	MAPK10	2507196	nan	56616	5602	R-HSA-2559580	MAPK10	MAPK10	5602	HGNC:6872	ser_thr	FALSE
KHS1	KHS1	MAP4K5	ser_thr	STK	STE	Q9Y4K4	M4K5_HUMAN	U77129	AAB48435.1	ENSG00000012983	ENST00000554990;ENST00000013125;ENST00000557124;ENST00000557210;ENST00000554091;ENST00000557578;ENST00000555216;ENST00000557390;ENST00000554066;ENST00000554273	ENSP00000013125	11183	38570135	nan	NM_006575.4	NP_006566.2	nan	116353	nan	9606.ENSP00000013125	CHEMBL4852	DB12010	2089	MAP4K5	30316147	CPTAC-868	86226	11183	nan	MAP4K5	MAP4K5	11183	HGNC:6867	ser_thr	FALSE
KHS2	KHS2	MAP4K3	ser_thr	STK	STE	Q8IVH8	M4K3_HUMAN	AF000145	AAC15472.1	ENSG00000011566	ENST00000263881;ENST00000437545;ENST00000341681;ENST00000479708;ENST00000475457;ENST00000495648;ENST00000497566;ENST00000474502;ENST00000465701;ENST00000414968;ENST00000429397;ENST00000437968;ENST00000484274	ENSP00000263881	8491	47940446	nan	NM_001270425.1	NP_001257354.1	5J5T	114063	DIP-48924N	9606.ENSP00000263881	CHEMBL5432	DB12010	2087	MAP4K3	29427817	CPTAC-864	70709	8491	nan	MAP4K3	nan	8491	HGNC:6865	ser_thr	FALSE
KIS	KIS	UHMK1	ser_thr	STK	Other	Q8TAS1	UHMK1_HUMAN	AJ536197	CAD60192.1	ENSG00000152332	ENST00000489294;ENST00000282169;ENST00000538489;ENST00000545294	ENSP00000420270	127933	28467003	nan	NM_001184763.1	NP_001171692.1	nan	126088	nan	9606.ENSP00000420270	nan	nan	nan	UHMK1	24211880	nan	32376	127933	R-HSA-9634638	UHMK1	UHMK1	127933	HGNC:19683	ser_thr	FALSE
LATS1	LATS1	LATS1	ser_thr	STK	AGC	O95835	LATS1_HUMAN	AF104413	AAD16882.1	ENSG00000131023	ENST00000543571;ENST00000253339;ENST00000441107;ENST00000542747;ENST00000392273;ENST00000458696;ENST00000542720	ENSP00000253339	9113	4758666	nan	NM_001270519.1	NP_001257448.1	4ZRK	114563	DIP-31516N	9606.ENSP00000437550	CHEMBL6167	DB12010	nan	LATS1	nan	nan	51081	9113	R-HSA-2028269	LATS1	LATS1	9113	HGNC:6514	ser_thr	FALSE
LATS2	LATS2	LATS2	ser_thr	STK	AGC	Q9NRM7	LATS2_HUMAN	AF207547	AAF80561.1	ENSG00000150457	ENST00000382592;ENST00000472754	ENSP00000372035	26524	52783149	nan	NM_014572.2	NP_055387.2	4ZRI	117727	DIP-43883N	9606.ENSP00000372035	CHEMBL5907	nan	nan	LATS2	212276441	nan	82392	26524	R-HSA-2028269	LATS2	LATS2	26524	HGNC:6515	ser_thr	FALSE
LKB1	LKB1	STK11	ser_thr	STK	CAMK	Q15831	STK11_HUMAN	U63333	AAB05809.1	ENSG00000118046	ENST00000585748;ENST00000652231;ENST00000326873;ENST00000593219;ENST00000589152;ENST00000585851;ENST00000586358;ENST00000591133;ENST00000585465;ENST00000586243	ENSP00000324856	6794	3024670	nan	NM_000455.4	NP_000446.1	2WTK	112670	DIP-31317N	9606.ENSP00000324856	CHEMBL5606	nan	nan	STK11	3024670	nan	60780	6794	R-HSA-163680	STK11	STK11	6794	HGNC:11389	ser_thr	FALSE
LOK	LOK	STK10	ser_thr	STK	STE	O94804	STK10_HUMAN	AB015718	BAA35073.1	ENSG00000072786	ENST00000176763;ENST00000517360;ENST00000520476;ENST00000523615;ENST00000519269;ENST00000523603;ENST00000522879;ENST00000517775;ENST00000517524;ENST00000517527;ENST00000522936;ENST00000519710;ENST00000521322;ENST00000518267;ENST00000519441;ENST00000517381	ENSP00000176763	6793	408535886	T42687	NM_005990.3	NP_005981.3	2J7T	112669	nan	9606.ENSP00000176763	CHEMBL3981	DB12010	2211	STK10	nan	nan	50444	6793	R-HSA-6798695	STK10	STK10	6793	HGNC:11388	ser_thr	FALSE
LRRK2	LRRK2	LRRK2	ser_thr	STK	TKL	Q5S007	LRRK2_HUMAN	AY792511	AAV63975.1	ENSG00000188906	ENST00000416796;ENST00000680235;ENST00000679360;ENST00000298910;ENST00000343742;ENST00000680790;ENST00000644108;ENST00000474202;ENST00000430804;ENST00000479187;ENST00000681696;ENST00000679532;ENST00000680018;ENST00000680422;ENST00000680453;ENST00000680425;ENST00000681136;ENST00000481256;ENST00000679683;ENST00000636518;ENST00000681773	ENSP00000298910	120892	190016403	nan	NM_198578.3	NP_940980.3	2ZEJ	125700	DIP-29684N	9606.ENSP00000298910	CHEMBL1075104	DB12010	2059	LRRK2	294862450	nan	63755	120892	R-HSA-8857538	LRRK2	LRRK2	120892	HGNC:18618	ser_thr	FALSE
MAK	MAK	MAK	ser_thr	STK	CMGC	P20794	MAK_HUMAN	AF505623	AAN16405.1	ENSG00000111837	ENST00000313243;ENST00000474039;ENST00000354489;ENST00000536370;ENST00000676116;ENST00000675026;ENST00000538030	ENSP00000313021	4117	553524	B34711	NM_001242385.1	NP_001229314.1	nan	110291	nan	9606.ENSP00000346484	CHEMBL1163106	nan	nan	MAK	13432166	nan	53787	4117	nan	MAK	MAK_(gene)	4117	HGNC:6816	ser_thr	FALSE
MAP3K15	MAP3K15	MAP3K15	ser_thr	STK	STE	Q6ZN16	M3K15_HUMAN	AK131412	BAD18559.1	ENSG00000180815	ENST00000518578;ENST00000359173;ENST00000470101;ENST00000338883	ENSP00000345629	389840	768032374	nan	NM_001001671.3	NP_001001671.3	6V0M	133293	nan	9606.ENSP00000345629	CHEMBL1163127	DB12010	nan	MAP3K15	116248533	CPTAC-841	67956	389840	nan	MAP3K15	nan	389840	HGNC:31689	ser_thr	FALSE
MAPKAPK2	MAPKAPK2	MAPKAPK2	ser_thr	STK	CAMK	P49137	MAPK2_HUMAN	U12779	AAA20851.1	ENSG00000162889	ENST00000367103;ENST00000294981;ENST00000493447;ENST00000479009	ENSP00000294981	9261	530090	JC2204	NM_004759.4	NP_004750.1	1KWP	114683	DIP-35671N	9606.ENSP00000356070	CHEMBL2208	DB07430	2094	MAPKAPK2	1346538	nan	55964	9261	R-HSA-171007	MAPKAPK2	MAPKAPK2	9261	HGNC:6887	ser_thr	FALSE
MAPKAPK3	MAPKAPK3	MAPKAPK3	ser_thr	STK	CAMK	Q16644	MAPK3_HUMAN	U43784	AAC50428.1	ENSG00000114738	ENST00000486712;ENST00000446044;ENST00000497283;ENST00000430409;ENST00000357955;ENST00000457064;ENST00000451680;ENST00000621469	ENSP00000350639	7867	281307001	JC6094	NM_001243925.1	NP_001230854.1	3FHR	113617	nan	9606.ENSP00000396467	CHEMBL4670	DB08358	2095	MAPKAPK3	74762148	nan	60998	7867	R-HSA-171007	MAPKAPK3	MAPKAPK3	7867	HGNC:6888	ser_thr	FALSE
MAPKAPK5	MAPKAPK5	MAPKAPK5	ser_thr	STK	CAMK	Q8IW41	MAPK5_HUMAN	AF032437	AAC39863.1	ENSG00000089022	ENST00000550735;ENST00000547305;ENST00000553053;ENST00000546394;ENST00000551404;ENST00000549875;ENST00000602983;ENST00000552111;ENST00000547067;ENST00000547915	ENSP00000449667	8550	5817265	T34519	NM_003668.3	NP_003659.2	nan	114120	nan	9606.ENSP00000449381	CHEMBL3094	DB12010	2096	MAPKAPK5	52000829	nan	70805	8550	R-HSA-2559580	MAPKAPK5	MAPKAPK5	8550	HGNC:6889	ser_thr	FALSE
MARK1	MARK1	MARK1	ser_thr	STK	CAMK	Q9P0L2	MARK1_HUMAN	AF154845	AAF72103.1	ENSG00000116141	ENST00000366917;ENST00000402574;ENST00000611084;ENST00000485104;ENST00000366918;ENST00000677505;ENST00000677041;ENST00000678353;ENST00000677173;ENST00000678922;ENST00000676500;ENST00000679033;ENST00000678435;ENST00000678409;ENST00000677551;ENST00000678473;ENST00000677074;ENST00000678857	ENSP00000355884	4139	112491253	nan	NM_001286128.1	NP_001273057.1	2HAK	110309	DIP-39777N	9606.ENSP00000483424	CHEMBL5940	DB12010	2097	MARK1	124056494	nan	83571	4139	nan	MARK1	MARK1	4139	HGNC:6896	ser_thr	FALSE
MARK2	MARK2	MARK2	ser_thr	STK	CAMK	Q7KZI7	MARK2_HUMAN	X97630	CAA66229.1	ENSG00000072518	ENST00000402010;ENST00000377810;ENST00000508192;ENST00000361128;ENST00000350490;ENST00000502399;ENST00000425897;ENST00000513765;ENST00000679216;ENST00000543220;ENST00000543674;ENST00000540169;ENST00000509502;ENST00000677688;ENST00000512060;ENST00000408948;ENST00000679213;ENST00000676602;ENST00000678482;ENST00000678662;ENST00000679321;ENST00000535116;ENST00000677303	ENSP00000294247	2011	995970599	G01025	NM_001039469.2	NP_001034558.2	3IEC	108326	DIP-31321N	9606.ENSP00000385751	CHEMBL3831	DB12010	nan	MARK2	62510922	nan	68707	2011	nan	MARK2	MARK2	2011	HGNC:3332	ser_thr	FALSE
MARK3	MARK3	MARK3	ser_thr	STK	CAMK	P27448	MARK3_HUMAN	U64205	AAC15093.1	ENSG00000075413	ENST00000676838;ENST00000678179;ENST00000677348;ENST00000676938;ENST00000676694;ENST00000677404;ENST00000678619;ENST00000676475;ENST00000440884;ENST00000560417;ENST00000679330;ENST00000677104;ENST00000556744;ENST00000676897;ENST00000677214;ENST00000677942;ENST00000676830;ENST00000678999;ENST00000677228;ENST00000678022;ENST00000677035;ENST00000677560;ENST00000561314;ENST00000559328;ENST00000558223;ENST00000561164;ENST00000677829;ENST00000678302;ENST00000677133;ENST00000676645;ENST00000677118;ENST00000676564;ENST00000678169;ENST00000678175;ENST00000678897;ENST00000678278;ENST00000429436;ENST00000677360;ENST00000678207;ENST00000560603;ENST00000678423;ENST00000677869;ENST00000677857;ENST00000677051;ENST00000678237;ENST00000677604;ENST00000676518;ENST00000676905;ENST00000678343;ENST00000677347;ENST00000678071;ENST00000677432;ENST00000416682;ENST00000303622;ENST00000216288;ENST00000679105;ENST00000553942;ENST00000335102;ENST00000561225;ENST00000678091;ENST00000561071;ENST00000558698;ENST00000560731;ENST00000559268;ENST00000676745;ENST00000558611;ENST00000554627;ENST00000558953;ENST00000559274;ENST00000677410;ENST00000679299;ENST00000677352;ENST00000678661;ENST00000676944;ENST00000677023;ENST00000678213;ENST00000678373;ENST00000679005;ENST00000556463;ENST00000558787;ENST00000555235	ENSP00000216288	4140	731441417	S27966	NM_001128918.2	NP_001122390.2	2QNJ	110310	DIP-34637N	9606.ENSP00000411397	CHEMBL5600	DB12010	2099	MARK3	341941142	nan	54386	4140	R-HSA-5673000	MARK3	MARK3	4140	HGNC:6897	ser_thr	FALSE
MARK4	MARK4	MARK4	ser_thr	STK	CAMK	Q96L34	MARK4_HUMAN	AB049127	BAB39380.1	ENSG00000007047	ENST00000587566;ENST00000262891;ENST00000300843;ENST00000592762;ENST00000590909;ENST00000588533;ENST00000588621;ENST00000592207;ENST00000590897;ENST00000620044;ENST00000622871	ENSP00000262891	57787	26983956	nan	NM_001199867.1	NP_001186796.1	5ES1	121760	nan	9606.ENSP00000262891	CHEMBL5754	DB12010	nan	MARK4	29840797	nan	77145	57787	R-HSA-5620912	MARK4	MARK4	57787	HGNC:13538	ser_thr	FALSE
MASTL	MASTL	MASTL	ser_thr	STK	AGC	Q96GX5	GWL_HUMAN	AK027719	BAB55321.1	ENSG00000120539	ENST00000375946;ENST00000375940;ENST00000342386;ENST00000477034	ENSP00000343446	84930	14318618	nan	NM_001172303.2	NP_001165774.1	5LOH	124364	nan	9606.ENSP00000365107	CHEMBL4105826	nan	nan	MASTL	68565604	nan	76677	84930	R-HSA-2465910	MASTL	MASTL	84930	HGNC:19042	ser_thr	FALSE
MEK1	MEK1	MAP2K1	ser_thr	STK	STE	Q02750	MP2K1_HUMAN	L05624	AAA36318.1	ENSG00000169032	ENST00000307102;ENST00000425818;ENST00000566326	ENSP00000302486	5604	158429307	A45100	NM_002755.3	NP_002746.1	1S9J	111590	DIP-201N	9606.ENSP00000302486	CHEMBL3587	DB06892	2062	MAP2K1	400274	CPTAC-1544	58119	5604	R-HSA-110056	MAP2K1	MAP2K1	5604	HGNC:6840	ser_thr	FALSE
MEK2	MEK2	MAP2K2	ser_thr	STK	STE	P36507	MP2K2_HUMAN	L11285	AAH00471.1	ENSG00000126934	ENST00000262948;ENST00000600584;ENST00000601786;ENST00000597263;ENST00000599021;ENST00000595715;ENST00000593364;ENST00000602167;ENST00000597008;ENST00000599345;ENST00000394867	ENSP00000262948	5605	17391417	A46723	NM_030662.3	NP_109587.1	1S9I	111591	DIP-29119N	9606.ENSP00000262948	CHEMBL2964	DB11967	2063	MAP2K2	547915	CPTAC-1045	55203	5605	R-HSA-112411	MAP2K2	MAP2K2	5605	HGNC:6842	ser_thr	FALSE
MEK5	MEK5	MAP2K5	ser_thr	STK	STE	Q13163	MP2K5_HUMAN	U25265	AAA96146.1	ENSG00000137764	ENST00000178640;ENST00000560591;ENST00000395476;ENST00000560086;ENST00000354498;ENST00000439036;ENST00000558392;ENST00000559262;ENST00000340972;ENST00000557869;ENST00000558274;ENST00000558021	ENSP00000178640	5607	122921330	nan	NM_001206804.1	NP_001193733.1	2NPT	111593	DIP-27558N	9606.ENSP00000178640	CHEMBL4948	DB12010	2066	MAP2K5	118572669	CPTAC-818	59199	5607	R-HSA-198765	MAP2K5	MAP2K5	5607	HGNC:6845	ser_thr	FALSE
MEKK1	MEKK1	MAP3K1	ser_thr	STK	STE	Q13233	M3K1_HUMAN	AC008937	AAC97073.1	ENSG00000095015	ENST00000399503;ENST00000469188	ENSP00000382423	4214	218512139	G01887	NM_005921.1	NP_005912.1	6WHB	110378	DIP-27520N	9606.ENSP00000382423	CHEMBL3956	DB06061	2069	MAP3K1	218512139	CPTAC-1046	59240	4214	R-HSA-166058	MAP3K1	MAP3K1	4214	HGNC:6848	ser_thr	FALSE
MEKK2	MEKK2	MAP3K2	ser_thr	STK	STE	Q9Y2U5	M3K2_HUMAN	AF111105	AAD28547.1	ENSG00000169967	ENST00000409947;ENST00000344908;ENST00000409179	ENSP00000343463	10746	1012444298	nan	NM_006609.4	NP_006600.3	2CU1	115969	DIP-39756N	9606.ENSP00000387246	CHEMBL5914	DB06616	2077	MAP3K2	97536681	CPTAC-843	85903	10746	nan	MAP3K2	MAP3K2	10746	HGNC:6854	ser_thr	FALSE
MEKK3	MEKK3	MAP3K3	ser_thr	STK	STE	Q99759	M3K3_HUMAN	U78876	AAB41729.1	ENSG00000198909	ENST00000579585;ENST00000361733;ENST00000584573;ENST00000361357;ENST00000577395;ENST00000577597;ENST00000585302;ENST00000578622;ENST00000577784;ENST00000577839;ENST00000581732	ENSP00000354927	4215	21739900	nan	NM_002401.3	NP_002392.2	2C60	110379	DIP-27521N	9606.ENSP00000354927	CHEMBL5970	DB12010	nan	MAP3K3	160332306	CPTAC-845	78464	4215	R-HSA-9020702	MAP3K3	MAP3K3	4215	HGNC:6855	ser_thr	FALSE
MEKK6	MEKK6	MAP3K6	ser_thr	STK	STE	O95382	M3K6_HUMAN	AB167411	BAD12485.1	ENSG00000142733	ENST00000659880;ENST00000486046;ENST00000357582;ENST00000374040;ENST00000671291;ENST00000493901;ENST00000470890;ENST00000476509;ENST00000495230	ENSP00000350195	9064	45421836	nan	NM_001297609.1	NP_001284538.1	nan	114524	nan	9606.ENSP00000419591	CHEMBL1163123	DB12010	2081	MAP3K6	nan	CPTAC-851	50834	9064	nan	MAP3K6	nan	9064	HGNC:6858	ser_thr	FALSE
MELK	MELK	MELK	ser_thr	STK	CAMK	Q14680	MELK_HUMAN	AB183427	BAF73615.1	ENSG00000165304	ENST00000298048;ENST00000627766;ENST00000536987;ENST00000489766;ENST00000495529;ENST00000545008;ENST00000625974;ENST00000487398;ENST00000626154;ENST00000480021;ENST00000543751;ENST00000536860;ENST00000541717;ENST00000536329	ENSP00000298048	9833	697350773	nan	NM_001256685.1	NP_001243614.1	4BKY	115171	nan	9606.ENSP00000298048	CHEMBL4578	DB12010	2102	MELK	50400857	CPTAC-1169	1664	9833	nan	MELK	MELK	9833	HGNC:16870	ser_thr	FALSE
MINK	MINK	MINK1	ser_thr	STK	STE	Q8N4C8	MINK1_HUMAN	AB041926	BAA94838.1	ENSG00000141503	ENST00000355280;ENST00000572330;ENST00000347992;ENST00000574453;ENST00000453408;ENST00000664602;ENST00000577021;ENST00000571207;ENST00000572629;ENST00000571526;ENST00000572304;ENST00000574871;ENST00000575511;ENST00000576037	ENSP00000269296	50488	68161546	nan	NM_001024937.3	NP_001020108.1	nan	119075	nan	9606.ENSP00000347427	CHEMBL5518	DB12010	2103	MINK1	296437370	nan	71917	50488	R-HSA-2559580	MINK1	MINK1	50488	HGNC:17565	ser_thr	FALSE
MLK1	MLK1	MAP3K9	ser_thr	STK	TKL	P80192	M3K9_HUMAN	AY327900	AAQ23054.1	ENSG00000006432	ENST00000554752;ENST00000555993;ENST00000553414;ENST00000381250;ENST00000554146;ENST00000554024	ENSP00000451612	4293	33591094	JU0229	NM_001284230.1	NP_001271159.1	3DTC	110439	nan	9606.ENSP00000451263	CHEMBL2872	DB08703	2084	MAP3K9	116242625	CPTAC-860	57671	4293	nan	MAP3K9	MAP3K9	4293	HGNC:6861	ser_thr	FALSE
MLK2	MLK2	MAP3K10	ser_thr	STK	TKL	Q02779	M3K10_HUMAN	X90846	CAA62351.1	ENSG00000130758	ENST00000253055;ENST00000593906;ENST00000594951;ENST00000593502;ENST00000597986;ENST00000601702;ENST00000594569;ENST00000594791	ENSP00000253055	4294	119577341	S68178	NM_002446.3	NP_002437.2	2RF0	110440	nan	9606.ENSP00000253055	CHEMBL2873	DB12010	2070	MAP3K10	145559494	nan	58124	4294	nan	MAP3K10	MAP3K10	4294	HGNC:6849	ser_thr	FALSE
MLK3	MLK3	MAP3K11	ser_thr	STK	TKL	Q16584	M3K11_HUMAN	U07747	AAA19647.1	ENSG00000173327	ENST00000309100;ENST00000532507;ENST00000530153;ENST00000524848;ENST00000534432;ENST00000526647;ENST00000524856;ENST00000533032;ENST00000530949;ENST00000526293;ENST00000529839;ENST00000534110;ENST00000527304	ENSP00000309597	4296	62897121	A53800	NM_002419.3	NP_002410.1	5K26	110442	nan	9606.ENSP00000309597	CHEMBL2708	DB12010	2071	MAP3K11	71153819	CPTAC-1047	5004	4296	R-HSA-5673000	MAP3K11	MAP3K11	4296	HGNC:6850	ser_thr	FALSE
MLK4	MLK4	MAP3K21	ser_thr	STK	TKL	Q5TCX8	M3K21_HUMAN	AJ311797	CAC84639.1	ENSG00000143674	ENST00000366623;ENST00000366624;ENST00000366622	ENSP00000355581	84451	119590394	nan	NM_032435.2	NP_115811.2	4UYA	124089	nan	9606.ENSP00000355583	CHEMBL3627584	nan	nan	MAP3K21	71153820	nan	64992	84451	nan	MAP3K21	nan	84451	HGNC:29798	ser_thr	FALSE
MNK1	MNK1	MKNK1	ser_thr	STK	CAMK	Q9BUB5	MKNK1_HUMAN	AB000409	BAA19885.1	ENSG00000079277	ENST00000371945;ENST00000341183;ENST00000649800;ENST00000650026;ENST00000650508;ENST00000342571;ENST00000371946;ENST00000524749;ENST00000528077;ENST00000428112;ENST00000532897;ENST00000530528;ENST00000531355;ENST00000470237;ENST00000524417;ENST00000460098;ENST00000532783;ENST00000496619;ENST00000528237;ENST00000526513;ENST00000484301;ENST00000486716;ENST00000480531;ENST00000529170;ENST00000531769;ENST00000465783;ENST00000474868;ENST00000532110;ENST00000477883;ENST00000525888;ENST00000468852	ENSP00000498083	8569	114794592	nan	NM_001135553.2	NP_001129025.1	2HW6	114138	nan	9606.ENSP00000361014	CHEMBL4718	DB12010	2104	MKNK1	30316115	nan	79072	8569	R-HSA-1295596	MKNK1	MKNK1	8569	HGNC:7110	ser_thr	FALSE
MNK2	MNK2	MKNK2	ser_thr	STK	CAMK	Q9HBH9	MKNK2_HUMAN	AF237775	AAG26336.1	ENSG00000099875	ENST00000589441;ENST00000591142;ENST00000309340;ENST00000250896;ENST00000587416;ENST00000588014;ENST00000586828;ENST00000591588;ENST00000585667;ENST00000586620;ENST00000589509;ENST00000589534	ENSP00000250896	2872	49119657	nan	NM_017572.3	NP_060042.2	2AC3	109130	nan	9606.ENSP00000250896	CHEMBL4204	DB12010	2105	MKNK2	90102033	nan	81554	2872	nan	MKNK2	MKNK2	2872	HGNC:7111	ser_thr	FALSE
MOK	MOK	MOK	ser_thr	STK	CMGC	Q9UQ07	MOK_HUMAN	AB022694	BAA81688.1	ENSG00000080823	ENST00000559512;ENST00000559138;ENST00000559838;ENST00000557823;ENST00000561150;ENST00000521249;ENST00000521766;ENST00000517966;ENST00000523485;ENST00000519569;ENST00000523231;ENST00000524370;ENST00000522874;ENST00000518686;ENST00000361847;ENST00000522867;ENST00000520266;ENST00000519058;ENST00000524214;ENST00000521937;ENST00000522534;ENST00000522537;ENST00000519477;ENST00000520252;ENST00000524120;ENST00000520046;ENST00000521388;ENST00000562292;ENST00000521493;ENST00000518399;ENST00000517537;ENST00000522093;ENST00000518482;ENST00000524019;ENST00000519877;ENST00000524207;ENST00000521966;ENST00000520238;ENST00000523169;ENST00000518045	ENSP00000355304	5891	5139689	nan	NM_001272011.1	NP_001258940.1	nan	111828	nan	9606.ENSP00000355304	CHEMBL4295983	nan	nan	MOK	nan	nan	17732	5891	nan	MOK	RAGE_(gene)	5891	HGNC:9833	ser_thr	FALSE
MOS	MOS	MOS	ser_thr	STK	Other	P00540	MOS_HUMAN	J00119	AAA52029.1	ENSG00000172680	ENST00000311923	ENSP00000310722	4342	119607179	TVHUMS	NM_005372.1	NP_005363.1	nan	110483	nan	9606.ENSP00000310722	CHEMBL1075184	nan	nan	MOS	125497	nan	51265	4342	nan	nan	MOS_(gene)	4342	HGNC:7199	ser_thr	FALSE
MPSK1	MPSK1	STK16	ser_thr	STK	Other	O75716	STK16_HUMAN	AJ005791	CAA06700.1	ENSG00000115661	ENST00000409638;ENST00000491697;ENST00000461417;ENST00000475696;ENST00000396738;ENST00000409516;ENST00000496443;ENST00000496800;ENST00000475342;ENST00000409260;ENST00000478018;ENST00000486813;ENST00000409743	ENSP00000379964	8576	73536292	nan	NM_001008910.3	NP_001008910.1	2BUJ	114144	DIP-29598N	9606.ENSP00000386928	CHEMBL3938	DB12010	2213	STK16	nan	nan	50174	8576	nan	STK16	STK16	8576	HGNC:11394	ser_thr	FALSE
MRCKA	MRCKA	CDC42BPA	ser_thr	STK	AGC	Q5VT25	MRCKA_HUMAN	AJ518975	CAD57745.1	ENSG00000143776	ENST00000366767;ENST00000334218;ENST00000366769;ENST00000448940;ENST00000442054;ENST00000429440;ENST00000441725;ENST00000488131;ENST00000466538;ENST00000478573;ENST00000462553;ENST00000366766;ENST00000366764	ENSP00000335341	8476	530366599	nan	NM_003607.3	NP_003598.2	nan	114051	nan	9606.ENSP00000355731	CHEMBL4516	nan	1507	CDC42BPA	74746874	nan	65291	8476	nan	CDC42BPA	CDC42BPA	8476	HGNC:1737	ser_thr	FALSE
MRCKB	MRCKB	CDC42BPB	ser_thr	STK	AGC	Q9Y5S2	MRCKB_HUMAN	AF128625	AAD37506.1	ENSG00000198752	ENST00000361246;ENST00000560492;ENST00000559790;ENST00000559245;ENST00000558867;ENST00000559043;ENST00000634889;ENST00000558321;ENST00000561271	ENSP00000355237	9578	349587839	nan	NM_006035.3	NP_006026.3	3QFV	114947	nan	9606.ENSP00000355237	CHEMBL5052	nan	nan	CDC42BPB	92090617	nan	86490	9578	nan	CDC42BPB	nan	9578	HGNC:1738	ser_thr	FALSE
